vehicle_id,driver_id,manufacturer,model,vehicle_type,battery_capacity_kwh,battery_percentage,motor_power_kw,motor_power_bhp,total_torque_nm,drive_type,claimed_range_km,estimated_range_km,trip_id,driver_name,driver_experience_years,mail,password,registration_number,vehicle_weight_gvwr_kg,trip_date,road_type,trip_duration_minutes,trip_distance_km,trip_status,speed_kmph,avg_speed_kmph,max_speed_kmph,odometer_km,vehicle_motion_status,battery_temperature_c,motor_temperature_c,energy_consumption_kwh,energy_consumption_rate_kwh_100km,charging_status,energy_added_kwh,charging_cost_inr,driving_behavior,driver_rating,driver_score,overspeed_count,harsh_braking_count,rapid_acceleration_count,base_fare_inr,distance_fare_inr,time_fare_inr,surge_amount_inr,tax_inr,discount_inr,gross_revenue_inr,commission_inr,net_revenue_inr,energy_cost_per_trip_inr,driver_salary_per_trip_inr,maintenance_cost_per_trip_inr,vehicle_total_operating_cost_inr,trip_profit_inr,profit_margin_percent,vehicle_in_garage,maintenance_type,maintenance_status,maintenance_date,last_maintenance_date,next_maintenance_date,acceleration_0_100_s,top_speed_kmh,car_length_mm,car_width_mm,car_height_mm,wheelbase_mm,cargo_volume_l,kerb_weight_kg,max_payload_kg
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,54.9,128,172.0,193,FWD,543.0,251.27,TRIP00008099,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,City,173,81.53,Completed,34.6,28.2,49.9,11498.9,Running,25.7,47.9,10.88,13.35,Not Charging,0.0,0.0,Safe,4.28,87.92,0,1,4,50.0,978.36,346.0,38.5,65.34,20.0,1458.2,218.73,1239.47,81.6,178.0,25.63,285.23,954.24,65.44,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,48.19,128,172.0,193,FWD,543.0,241.15,TRIP00008100,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,City,192,93.82,Completed,40.6,29.3,44.8,11592.72,Running,34.2,43.0,11.46,12.21,Not Charging,0.0,0.0,Moderate,3.9,79.97,0,5,4,50.0,1125.84,384.0,24.84,76.93,20.0,1641.61,246.24,1395.37,85.95,209.85,33.83,329.63,1065.74,64.92,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,59.87,128,172.0,193,FWD,543.0,183.82,TRIP00008101,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,Highway,32,48.97,Completed,78.1,90.5,115.3,11641.68,Running,34.7,71.9,9.75,19.9,Not Charging,0.0,0.0,Moderate,4.21,86.15,2,0,2,50.0,587.64,64.0,27.51,40.26,50.0,719.41,107.91,611.5,73.12,145.5,24.85,243.47,368.03,51.16,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,28.96,128,172.0,193,FWD,543.0,99.91,TRIP00008102,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,Highway,17,25.5,Completed,104.9,92.0,121.9,11667.18,Running,33.6,73.8,4.52,17.71,Not Charging,0.0,0.0,Normal,4.43,86.72,2,0,0,50.0,306.0,34.0,29.85,22.89,50.0,392.74,58.91,333.83,33.9,123.4,39.26,196.56,137.27,34.95,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,46.17,128,172.0,193,FWD,543.0,235.87,TRIP00008103,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,City,129,83.55,Completed,47.0,39.0,60.0,11750.73,Running,30.4,45.1,9.99,11.96,Not Charging,0.0,0.0,Aggressive,4.47,89.44,0,3,2,50.0,1002.6,258.0,27.58,71.11,0.0,1409.29,211.39,1197.9,74.92,211.15,39.74,325.81,872.09,61.88,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,48.09,128,172.0,193,FWD,543.0,210.63,TRIP00008104,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,City,80,37.89,Completed,26.7,28.5,46.2,11788.62,Running,29.6,35.3,5.29,13.95,Not Charging,0.0,0.0,Moderate,4.38,81.74,1,3,0,50.0,454.68,160.0,20.77,31.37,30.0,686.82,103.02,583.8,39.67,133.15,38.3,211.12,372.68,54.26,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,53.71,128,172.0,193,FWD,543.0,162.38,TRIP00008105,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,Highway,43,65.24,Completed,110.0,91.5,117.6,11853.86,Running,36.9,68.6,13.19,20.21,Not Charging,0.0,0.0,Moderate,4.15,82.18,1,1,0,50.0,782.88,86.0,33.38,54.21,0.0,1006.47,150.97,855.5,98.92,170.85,19.07,288.84,566.66,56.3,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,56.34,128,172.0,193,FWD,543.0,194.05,TRIP00008106,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,Highway,10,15.88,Completed,118.9,92.6,119.2,11869.74,Running,36.6,71.0,2.82,17.74,Not Charging,0.0,0.0,Aggressive,4.53,95.68,2,0,1,50.0,190.56,20.0,39.52,17.2,0.0,317.28,47.59,269.69,21.15,120.8,32.56,174.51,95.18,30.0,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,55.13,128,172.0,193,FWD,543.0,302.65,TRIP00008107,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,City,57,41.5,Completed,64.0,43.8,64.9,11911.24,Running,30.9,35.4,4.62,11.13,Not Charging,0.0,0.0,Normal,4.42,89.54,1,5,3,50.0,498.0,114.0,9.51,33.58,30.0,675.09,101.26,573.83,34.65,137.05,31.47,203.17,370.66,54.91,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,48.77,128,172.0,193,FWD,543.0,246.06,TRIP00008108,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-08,City,16,10.0,Completed,33.8,38.4,62.1,11921.24,Running,26.8,48.1,1.21,12.11,Not Charging,0.0,0.0,Aggressive,3.98,81.08,2,2,4,50.0,120.0,32.0,75.95,14.0,0.0,291.95,43.79,248.16,9.07,111.05,15.3,135.42,112.74,38.62,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,69.64,128,172.0,193,FWD,543.0,262.17,TRIP00008109,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,Highway,30,53.91,Completed,94.2,107.9,137.0,11975.16,Running,44.1,56.6,8.75,16.23,Not Charging,0.0,0.0,Normal,4.23,85.82,4,1,1,50.0,646.92,60.0,37.76,43.43,0.0,838.11,125.72,712.39,65.62,143.55,24.7,233.87,478.52,57.1,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,49.78,128,172.0,193,FWD,543.0,159.66,TRIP00008110,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,Highway,38,67.11,Completed,109.6,106.1,119.1,12042.27,Running,38.1,53.9,12.78,19.05,Not Charging,0.0,0.0,Moderate,3.84,70.32,1,0,2,50.0,805.32,76.0,4.44,52.69,20.0,968.45,145.27,823.18,95.85,163.05,43.46,302.36,520.82,53.78,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,46.57,128,172.0,193,FWD,543.0,223.52,TRIP00008111,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,City,86,49.97,Completed,15.5,34.9,58.8,12092.24,Running,26.6,40.5,6.36,12.73,Not Charging,0.0,0.0,Safe,4.55,88.23,0,3,1,50.0,599.64,172.0,38.23,40.99,50.0,850.86,127.63,723.23,47.7,142.9,39.26,229.86,493.37,57.98,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,62.6,128,172.0,193,FWD,543.0,364.27,TRIP00008112,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,City,79,55.64,Completed,59.6,42.0,60.0,12147.88,Running,29.4,40.6,5.84,10.5,Not Charging,0.0,0.0,Safe,4.45,93.51,0,2,5,50.0,667.68,158.0,36.9,47.63,0.0,960.21,144.03,816.18,43.8,164.35,15.32,223.47,592.71,61.73,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,63.68,128,172.0,193,FWD,543.0,205.54,TRIP00008113,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,Highway,38,67.26,Completed,104.5,105.0,125.0,12215.14,Running,44.9,59.6,12.73,18.93,Not Charging,0.0,0.0,Safe,4.79,91.16,2,0,1,50.0,807.12,76.0,2.43,51.88,0.0,987.43,148.11,839.32,95.48,157.85,33.35,286.68,552.64,55.97,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,52.88,128,172.0,193,FWD,543.0,157.0,TRIP00008114,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,Highway,29,49.18,Completed,87.5,102.1,123.7,12264.32,Running,34.5,57.8,10.12,20.58,Not Charging,0.0,0.0,Moderate,4.66,100.0,2,1,0,50.0,590.16,58.0,37.33,43.67,0.0,779.16,116.87,662.29,75.9,163.7,15.11,254.71,407.58,52.31,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,50.54,128,172.0,193,FWD,543.0,270.4,TRIP00008115,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,City,138,48.89,Completed,10.7,21.2,38.9,12313.21,Running,30.7,37.9,5.58,11.42,Not Charging,0.0,0.0,Moderate,4.6,98.85,0,5,3,50.0,586.68,276.0,20.48,41.16,0.0,974.32,146.15,828.17,41.85,153.95,44.49,240.29,587.88,60.34,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,54.98,128,172.0,193,FWD,543.0,254.3,TRIP00008116,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,City,192,84.56,Completed,26.7,26.4,40.4,12397.77,Running,25.6,38.9,11.17,13.21,Not Charging,0.0,0.0,Moderate,4.75,91.75,0,1,2,50.0,1014.72,384.0,38.69,68.57,0.0,1555.98,233.4,1322.58,83.78,187.1,32.42,303.3,1019.28,65.51,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,62.19,128,172.0,193,FWD,543.0,179.32,TRIP00008117,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,Highway,48,86.19,Completed,112.1,107.7,124.3,12483.96,Running,39.4,60.4,18.26,21.19,Not Charging,0.0,0.0,Normal,4.56,91.01,1,1,2,50.0,1034.28,96.0,37.11,65.77,0.0,1283.16,192.47,1090.69,136.95,163.05,20.94,320.94,769.75,59.99,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,60.28,128,172.0,193,FWD,543.0,336.36,TRIP00008118,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-09,City,43,22.76,Completed,24.1,31.6,55.7,12506.72,Running,25.9,45.6,2.49,10.95,Not Charging,0.0,0.0,Normal,4.28,91.83,0,4,0,50.0,273.12,86.0,2.34,20.47,0.0,431.93,64.79,367.14,18.68,127.3,43.68,189.66,177.48,41.09,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,72.79,128,172.0,193,FWD,543.0,371.55,TRIP00008119,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,55,23.74,Completed,26.4,25.7,42.5,12530.46,Running,34.4,47.9,2.84,11.97,Not Charging,0.0,0.0,Moderate,4.13,77.25,1,2,3,50.0,284.88,110.0,38.1,23.85,50.0,456.83,68.52,388.31,21.3,133.8,23.68,178.78,209.53,45.87,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,60.67,128,172.0,193,FWD,543.0,296.08,TRIP00008120,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,141,91.0,Completed,32.6,38.6,50.5,12621.46,Running,28.6,40.6,11.39,12.52,Not Charging,0.0,0.0,Safe,4.29,88.5,0,1,3,50.0,1092.0,282.0,33.96,70.1,50.0,1478.06,221.71,1256.35,85.43,173.45,40.41,299.29,957.06,64.75,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,74.46,128,172.0,193,FWD,543.0,358.79,TRIP00008121,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,37,26.23,Completed,21.9,43.0,59.5,12647.69,Running,26.1,45.0,3.33,12.68,Not Charging,0.0,0.0,Normal,4.21,82.19,2,0,3,50.0,314.76,74.0,29.37,24.51,0.0,492.64,73.9,418.74,24.98,131.2,37.37,193.55,225.19,45.71,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,61.92,128,172.0,193,FWD,543.0,208.68,TRIP00008122,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,65,80.55,Completed,64.0,73.9,100.7,12728.24,Running,41.6,53.5,14.6,18.13,Not Charging,0.0,0.0,Safe,5.0,100.0,5,0,0,50.0,966.6,130.0,2.13,61.84,20.0,1190.57,178.59,1011.98,109.5,170.85,42.25,322.6,689.38,57.9,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,55.77,128,172.0,193,FWD,543.0,263.95,TRIP00008123,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,152,77.41,Completed,28.1,30.6,42.5,12805.65,Running,26.5,46.0,9.99,12.91,Not Charging,0.0,0.0,Safe,4.38,87.41,1,0,4,50.0,928.92,304.0,16.32,70.86,0.0,1370.1,205.52,1164.58,74.92,237.15,41.19,353.26,811.32,59.22,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,59.44,128,172.0,193,FWD,543.0,194.21,TRIP00008124,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,27,35.71,Completed,80.9,80.6,105.9,12841.36,Running,36.7,60.5,6.68,18.7,Not Charging,0.0,0.0,Moderate,4.75,87.85,2,0,1,50.0,428.52,54.0,22.67,29.16,20.0,564.35,84.65,479.7,50.1,126.65,16.64,193.39,286.31,50.73,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,58.4,128,172.0,193,FWD,543.0,265.1,TRIP00008125,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,131,62.54,Completed,37.3,28.6,46.1,12903.9,Running,29.0,42.7,8.42,13.46,Not Charging,0.0,0.0,Moderate,4.86,97.93,0,5,3,50.0,750.48,262.0,38.21,59.03,50.0,1109.72,166.46,943.26,63.15,211.15,26.3,300.6,642.66,57.91,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,42.79,128,172.0,193,FWD,543.0,225.97,TRIP00008126,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,116,85.14,Completed,24.0,44.0,62.5,12989.04,Running,33.5,41.0,9.85,11.57,Not Charging,0.0,0.0,Safe,3.74,76.99,1,2,5,50.0,1021.68,232.0,15.69,77.57,0.0,1396.94,209.54,1187.4,73.88,250.8,38.41,363.09,824.31,59.01,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,44.46,128,172.0,193,FWD,543.0,211.73,TRIP00008127,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,21,11.11,Completed,23.9,31.1,46.2,13000.15,Running,28.5,44.0,1.43,12.83,Not Charging,0.0,0.0,Safe,4.38,87.94,0,7,2,50.0,133.32,42.0,9.08,11.22,0.0,245.62,36.84,208.78,10.72,110.4,26.63,147.75,61.03,24.85,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,52.29,128,172.0,193,FWD,543.0,169.76,TRIP00008128,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,12,17.92,Completed,85.1,89.8,114.2,13018.08,Running,34.7,70.5,3.37,18.82,Not Charging,0.0,0.0,Moderate,4.0,77.39,5,0,0,50.0,215.04,24.0,36.71,19.79,50.0,295.54,44.33,251.21,25.28,130.55,41.41,197.24,53.97,18.26,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,67.97,128,172.0,193,FWD,543.0,231.36,TRIP00008129,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,21,36.24,Completed,105.1,103.9,133.8,13054.32,Running,40.4,51.3,6.51,17.95,Not Charging,0.0,0.0,Safe,3.7,77.86,1,1,0,50.0,434.88,42.0,37.56,33.82,0.0,598.26,89.74,508.52,48.82,150.05,15.68,214.55,293.97,49.14,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,46.52,128,172.0,193,FWD,543.0,219.83,TRIP00008130,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,City,126,67.44,Completed,18.9,32.2,43.3,13121.75,Running,32.3,43.5,8.72,12.93,Not Charging,0.0,0.0,Normal,4.86,100.0,1,1,3,50.0,809.28,252.0,6.77,57.2,20.0,1155.25,173.29,981.96,65.4,190.35,25.36,281.11,700.85,60.67,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,51.89,128,172.0,193,FWD,543.0,154.96,TRIP00008131,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,35,53.06,Completed,90.1,90.2,105.4,13174.82,Running,40.0,56.4,10.86,20.46,Not Charging,0.0,0.0,Normal,4.16,78.94,2,2,1,50.0,636.72,70.0,36.64,46.27,0.0,839.63,125.94,713.69,81.45,165.65,15.3,262.4,451.29,53.75,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,63.13,128,172.0,193,FWD,543.0,201.63,TRIP00008132,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,6,10.0,Completed,99.2,99.9,124.6,13184.82,Running,37.0,59.9,1.91,19.13,Not Charging,0.0,0.0,Normal,4.65,89.12,2,0,1,50.0,120.0,12.0,26.32,11.42,0.0,219.74,32.96,186.78,14.32,110.4,44.29,169.01,17.77,8.09,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,70.25,128,172.0,193,FWD,543.0,199.83,TRIP00008133,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-10,Highway,68,85.53,Completed,80.5,75.6,96.6,13270.35,Running,36.1,64.5,18.37,21.48,Not Charging,0.0,0.0,Moderate,4.66,98.37,2,0,0,50.0,1026.36,136.0,36.61,65.75,30.0,1284.72,192.71,1092.01,137.78,165.65,40.68,344.11,747.9,58.22,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,64.5,128,172.0,193,FWD,543.0,351.87,TRIP00008134,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-11,City,293,140.82,Completed,45.2,28.8,52.9,13411.17,Running,27.9,39.8,15.77,11.2,Not Charging,0.0,0.0,Moderate,4.37,88.9,0,1,2,50.0,1689.84,586.0,37.49,114.07,50.0,2427.4,364.11,2063.29,118.28,263.8,41.56,423.64,1639.65,67.55,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,55.38,128,172.0,193,FWD,543.0,170.04,TRIP00008135,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-11,Highway,17,23.19,Completed,72.6,80.1,96.4,13434.37,Running,43.2,60.9,4.61,19.9,Not Charging,0.0,0.0,Moderate,5.0,94.9,2,1,2,50.0,278.28,34.0,34.29,21.43,0.0,418.0,62.7,355.3,34.58,121.45,19.86,175.89,179.41,42.92,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,42.99,128,172.0,193,FWD,543.0,189.38,TRIP00008136,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-11,City,91,64.45,Completed,49.4,42.7,64.3,13498.81,Running,29.5,40.1,8.94,13.87,Not Charging,0.0,0.0,Normal,4.3,76.44,0,2,2,50.0,773.4,182.0,35.89,57.96,50.0,1049.25,157.39,891.86,67.05,197.5,36.34,300.89,590.97,56.32,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,50.67,128,172.0,193,FWD,543.0,230.01,TRIP00008137,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-11,City,105,59.58,Completed,50.8,34.2,56.8,13558.4,Running,27.5,38.0,8.02,13.46,Not Charging,0.0,0.0,Normal,3.89,84.7,0,3,0,50.0,714.96,210.0,15.5,49.92,30.0,1010.38,151.56,858.82,60.15,170.85,35.55,266.55,592.27,58.62,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,38.43,128,172.0,193,FWD,543.0,135.96,TRIP00008138,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-11,Highway,69,114.9,Completed,102.2,99.3,112.5,13673.29,Running,44.4,50.8,19.84,17.27,Not Charging,0.0,0.0,Moderate,4.43,87.86,2,0,1,50.0,1378.8,138.0,27.84,94.03,50.0,1638.67,245.8,1392.87,148.8,237.8,30.89,417.49,975.38,59.52,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
EV041,D041,Maruti Suzuki,e Vitara,Compact SUV,61.1,40.68,128,172.0,193,FWD,543.0,222.72,TRIP00008139,Ramesh Prasad,15,driver41@gmail.com,Driver@41,TN01EV00041,2250.0,2026-01-11,City,29,18.82,Completed,17.6,39.1,54.6,13692.11,Running,32.3,43.5,2.1,11.16,Not Charging,0.0,0.0,Normal,4.57,84.85,0,5,4,50.0,225.84,58.0,1.39,16.56,20.0,331.79,49.77,282.02,15.75,117.55,43.73,177.03,104.99,31.64,No,Software Update,Completed,2026-06-02,2026-04-20,2026-08-17,8.5,150.0,4275,1800,1640,2700,310,1815.0,435.0
